address,value
0x96910436b52b4984a1fda4e945e30efe52635916,65
0x2ceb08938a2fdd9aff4f8f805242ee6a9c7b0cb5,65
0x999b2f8132a6d2b167b387219abb575ec5735c68,65
0x14709746836e8febcbebc9f4ea9bd74e0f02ed8f,65
0xade7ad535074e552a69afa1463132443666dba38,65
0xec72ca6af5b6ba8f9d98338aaf1d4e1be23e9c13,65
0xa0ea32810b7eb325bf46d5d206f5cd9449aa82f5,65
0x2ab55aae40335c9e72cf0b275515f0ea834aa9e5,65
0x1a6cf01646bfe3a341b3728b8e439e504eb75d3a,65
0xa2c27114f21ece5c851690021b593d8cfcbfa795,65
0x699ee9f2ff4a14f3c67be3595a73e1a6edfd5fd1,65
0x3546530eeb9d9ec74175c90cda3644922559e13f,65
0x649ff0ee3264d4f0823da24b4d67df691714b8cd,65
0x631021124cee43e2f0f881b560d1d6f4feb273c0,65
0xaad0ef92bd3a1db41414765974230c1bf1c46042,65
0x3043fd2e4cc037177567877ff4395e4430db3f49,65
0x3169f86536e378110a8583e9f3834ef08e458ebc,65
0xe00fd09361ea38ca2bc3b8c246187ec407ce210a,65
0x6aa594aa27b4b8fec921c0a14bc453b44e0258d4,65
0x74a659a42ad88f335cc35d813c8fe7bbf7e44a1e,65
0x66df845c88546f7b3dabe5b39bdff97af1497eab,65
0x9d931f2f19535656c4073b09e205a189c846e3db,65
0xe9eb2e1ae88503f475d08b2736c8e9d365f1e494,65
0xe562749ba1d0af854b03ab1a6c0c0bd1580dc956,65
0x4c6018be48d31fbbaa58a96a94070e4f0b904a0a,65
0xef687d647d6e2cf8912cfaf209ec0da9717d5336,65
0x396352b276f11cb3e68b61114c5fe69437fd635a,65
0xe7f0e8347cce8e4b24257fec0df78d5e9a2fdba4,65
0x89724f971de0f117fd28fafacf252d24e2974851,65
0xae3e4d7d1c10e449b9072002c398a283e9766df2,65
0x892cc339da3cc3f4dd22bb232a5d23dca30f39f8,65
0x3c6f78e1186ca8e171fa655f307a09f2503b85c1,65
0x20a91b6f1ab28badabef5f80497ffa5ec56bf00a,65
0x69a169ae0573f058c9055b68455b5d4f99e536c1,65
0xbbd3173d9ef9a0fb24d66fcd95acc0cd0038688e,65
0xa5cd92e3dd567730568f5519ae3a89091220bb2e,65
0xf488efa00caf5bab853c7334688a5bf57db0eb7f,65
0xcf6aaa597036008be56cfaf8cca2a1a51021f7cb,65
0x1f62ab70747366e54bb727d14a1c5cdfe375824e,65
0xe0d2cf7311833a349ef66fa616964c9203ec2095,65
0x1cc9347df80c6898f83819a048d1fffb12fb3749,65
0xba21a53431e9d46903abfe122259fd090ff3c903,65
0xe7de93f9d4b2cf54c09dccee4c37ac4900ddc99f,65
0x04477d974f0533bc7e9e8bf5b9da5b6b91c58379,65
0xc3bc55a96e51fb834aac475aaeda682a66195269,65
0x04aa72b589dbf1e9e419a03d3a12feac77c1dbb4,65
0xd45d9dd5258dc3bef81739c85b7f6a4f4deb24e3,65
0xb47eb937f9a2d6770b4a3778b7ed4cb92cd44485,65
0x720d0bcb08c48abc3af7685353f1ece52e23bffb,65
0x64214d5f9fe5d9e1832283ddf4694d424a7091fc,65
0xca9c66984a3a2346dfcf2bbdf1b584942a0ba06b,65
0x6a2edcc03dca69ab9cf49c0be28002dc172436e1,65
0x3ed2c5277dbfc6213c773bddf91456c27ef2414d,65
0x422aef594c62f259abf0844719dbc5de9b522b1f,65
0x828950fd217de31c06471126d8eafcf29e8bca4d,65
0x7a1203f09fdd241e60c9b8e0ef85b75605691910,65
0xfa65e65a6321c37486972d71b3f50400bd43f974,65
0x3e24d0460872675c30deda2f4676673c69ff3270,65
0xad92fb662cd51a5e40f8220f62f853d4421786ea,65
0xd50550f05aab9f021a67d773ffac986eb80c1dae,65
0x90e8905fb308a1e8c503ed2d2e13e58a919e5c46,65
0xecb52cb435d6fd2f971e6f8301c1ed72397280a8,65
0xf951dc5ace171a831ec23be101f031ab6336e772,65
0x2f8cd74bede6c618ffe0b12355d271a1bac4d9dd,65
0x97f8404a0942501f7d2163fb27a1faa75455de13,65
0xfd1a7b090a2edeb18ecb0835a11b1f2c1353f41f,65
0xc8f1ee66cdd3e6c7b283e257329c668a4092759d,65
0x889afe2d038b5e99af30f44fb7db5a95c6adf3b9,65
0x29816190890c21bd5981a80929d226ac5050c93d,65
0x2f9e6e609fd25e3e5447332e9ec28e3229ceaf22,65
0xc89bac25ed335d927d1dca9eea3b3f17d74db65c,65
0x0e684e3c73bde4fd9a81b5aded08754fda7c09bb,65
0x578d1129caddd676f3a20173fdd10a3a02b2b335,65
0xe73b19832dfce491e1a478b8ff999b587e689bd8,65
0x62c92d678031e6aa4d54bff2ac506ee479729c0a,65
0x4b0daec2bf616728fdfa5d2fa2839d396156d97c,65
0xa4ec20c0751d78777274606d0d71304d1c191f96,65
0xcc7a5bdf38fd67d6a848861be49e9f811244f7ff,65
0x0cac84abe97cd386b63a0f0210dae00f233121e7,65
0x539832908a06ff5cdd5abc84db81c2a95f70eb33,65
0x28d19ff0f448b6af4197af85375f077433970166,65
0x31513763a7ae6fe6e5d0057ed6b6ca7a1121cca2,65
0x3831eec93f962bbafec1939489f6842cd4c52826,65
0x1457d5bf260ea0f5322832ea712907144d452191,65
0x0ceb6d2dd8c4b2aef749a596bfdc2efec330694e,65
0xc98cee17673c7f914fed0a91272d302a4fd01822,65
0x543d0d6e8b0005e309461063571443a02df6b9e6,65
0x7e04085fd3dd7a48152c44e252a0c685fdde10b4,65
0x1b91c0bacc826e8a3e3dad4bda8925a94015e677,65
0x265a1a6605cfeaf8593460c5d77639b3e46354cb,65
0xea4b9161f464b562616a1ba0ccda83b51a7898a3,65
0xf58e9e72351fdd2d60d23b6d06ab2d25f63138e1,65
0xc2cefe95b5dc4fb22e6d72d3e24be28d5bafbf19,65
0xd2e5d949544e06e536b9353ec09e204f00edf452,65
0xe23c5c33857db798a87ebc50142c43e39b6edf34,65
0x5809e7e9cebe62c79d612b3383f93cb1e06b7109,65
0x372994ffd988a72d703386fc7bbc42c3e2a07b3a,65
0xfe1831f3fe4c140db4da45b1f21099f120757b77,65
0x6564900069ae7e6c9c99820bae66c543e0ac6a5c,65
0xd77110f23ff45522d0fefd989e73e169c43dd737,65
0xc32eae2cbc36f5322863c4a0a7d917daa4d9f0e7,65
0xbb3b400e88f33fdf63ae3041a0e335938300bc8d,65
0x1ffe9c61adb488e9ca403a821d58d860a3f846c0,65
0xb28a184084971ec50366b47305afa103b9753f4b,65
0x41b0bad46f536956646f2b70027375dcd64619e8,65
0x74041bb4a38ec81f12cbe87fc18eaf30c836f0d4,65
0xf9c493064955ee53b7f9454bbb032529f1c6da3f,65
0x195d4a19a0e029394bdc5dce7830baa5e0230b3f,65
0x571b001f677f296098afed2463fba8f0240f351e,65
0x5d561d674225c02a1275a2a6070938472def91a0,65
0x80b9e86704c41d4ba581209557aaa8f0fbecbc35,65
0xc7e92c3e22598e5d8533d77a48511cd77f49f408,65
0x3d22d0645fe5f13f981f6f85fcbd02922ce5dd9b,65
0x2791c6bc7fb2028db15501081c53a7ded35565d0,65
0x20ea4984607efe4eb37b201e4329c508c1ee119f,65
0xf663c0db55733a9c99243de95451342dfc09ab4d,65
0xf620587de38550664b38463a4668ab8ad9ca7d1e,65
0x94eca18ef9cb69c8b1e21d338178f961de1f0850,65
0x8621262b7038f5b1ec3601e920cfca15048ff88d,65
0xd466c62e503941ab964e45c03f4f52d2c0769f90,65
0x4aae6b126524ef5144ded9f630a9bc1263194c0d,65
0x7045b6951efb1999f2951e2d57cf06594b213376,65
0xa0861951b811bf14b59431260fd17b85120c2121,65
0x319db9a02cf9559c716ee45550ca9521606a0400,65
0xe86bffa0f1f2de01646b3ade191c92f5d75c90f5,65
0x2b37739bc8aab12c62ec6945fcf10a8835f892fd,65
0x31e4cd5d8cc0a6f23ad96a438dc144cd9ec82e45,65
0x653af31e25e47c59b5879af096811064741a28d9,65
0x7f4d274c4189394c84082b16e4098e5d37f4fc21,65
0x0b3181786fe6ee88f2d27ee3a9ebd51c1318abfa,65
0x88a79a0dd0863353ae993ada1d8b0b11171abbda,65
0x75d0d57d7b4775748d4ecb6ea7e55cedf67d4dae,65
0x0aa21e4d18eb06f7222a0429e30fdcf432a24dc4,65
0x7c8c3a9917a772f82b459495b9663ced9a6d51a2,65
0x8524ba0f6313efdf35f3ff16831a578fc8a5dfe4,65
0x1ac05ed2b088c7eaba67a5e14ff9b670c5ed477e,65
0x315d4755154d714e70ba6932cdf3a6489f6b7427,65
0x5c996de3d45b9c4b459c8ffabe067c5d0c77be9e,65
0xfa1aa4e828973d3606053c30cffc7bfc4972777c,65
0xccc5f9b74b2f10df69becb79a484597ae58df48e,65
0x0d2612b49a8326bab4de3f42b029cb1634e86932,65
0xa8bbe616a51a2b1c2f4bf47ebabf12cfcc4a2eed,65
0x685c5858e609766d2bb02bfe08c3499758458508,65
0x51d1c2191fff7ed00f674c2bb4298d7e03671030,65
0x1bb80e5b3a8a05d7b7068ea7707b477f5a1b965a,65
0x85565917cf1b55d48cfd1e99e5a4bc7d42a6975d,65
0x239f3f8f4f5ba293ee9e38308053fcaa43b37bc6,65
0x86f5736dc3448d4b3b683a94561b0f2286eac047,65
0x334da8b1c733e594b5c3d3107a946e0af5d6d703,65
0xb44e4058f6621c1bcc02fb45658b52d59dccdd44,65
0x973151a3e30267fc9f16c30ebca917f7497ced8e,65
0x85ab00ec48262bca40e9d5d783dbf08aa59b92e5,65
0xccfb6f8a4ec5cbbe9ef0982144bc6412f0ac5eab,65
0xdf20b01a3e0264c9c08cd64b64c5d000eb8f6f06,65
0x31f91e1f3b684c3dc640dad008b9a29f87a755b5,65
0x4fb3168f9ade7359d00d6e52e80f5433ec9c95a8,65
0xdb99ac9f7ebf0c96498e94a782dfbe089011ce24,65
0xbb3d80d0eb4d48f831a34a1ca5e69cba6c22d02c,65
0xb86ab4d4530edeb7428329bd3755c17d1f64bb46,65
0x052c65c1907ead540c218648d4506760638d712b,65
0x04d279e046daa1d566a48f803b8a674e7c145c43,65
0x50abe2d71e15a16fc8bde8ef435db06e389d0320,65
0xf7d31f6098297a9cdc4cd3008aca721d4a386901,65
0x55c1967f03ecce689bd8ca297e7f481e9f8b1cd9,65
0x03b2e127f8c3070c1de09a6c8747f9ddfede21b6,65
0x2f9276319158165ebf967b7b2767504498cb6e62,65
0xbc388d203a9ddb2bf6506bf7f27cd5f3424dcecc,65
0x770727a0704c200b995ab4d33ab9fd9c91abfdbe,65
0xdcd612e87b17d290ddb74ec525a3c19599426704,65
0x7a244594bf307a96e8f103ec00501c2cd430989a,65
0xe2bd749323dc35bb7b859b01327e692e0704a68d,65
0x689fa66525dd42e2f599562d2ca1dff6995d687c,65
0x1a0137416532f39058ad89b3812126103ba74ad1,65
0xe9825c961238545b65b30cf0640fb1d2222357bb,65
0xe4791ee2afeab7bdee829cac0511347bec7b3eec,65
0x5dec2fdf1127e584701d455fa4065df10e2a6d85,65
0x65aeeb4a386ac3da87941285d79d07710802d6a7,65
0xa42a317e1d9ad2a29ef0047b5dc307ee5988b0a8,65
0xcee379d8371ed9dfbb435bd1df70f037a8f24407,61.8
0xf238dbdf013696c3afad7a9287fb62b30dcbf944,61.02
0xb91508b1573752169f064153b3c73d04f3635d36,60
0x7b234f98ababd152aec3bcadfd5c005997917a1e,60
0xdc878dda12a8f1ec4e614c678cfd4a55fe283832,60
0x37ddd1d7220cad06e794db98e7f9ab909ed68ce5,60
0x8c20a0f461d26bcd3742c99532e2e9d4cc2133be,60
0xb34159c502267a9ce31ab180aec68ce38a53f4c7,60
0x82264fb37c4c0fec51edd8284b1dd7e485789135,60
0x59c018775cc4be13793bf8cf9cffc428960b6208,60
0x1dadcb9fbaf1afebdd11205419e88500de66bcc1,60
0xbbf0c54b8cd7fb1ff54b26a30ed98d17d4fbf041,60
0x77e8618b7213f31ce0b29d8118775cf9d0c29f65,60
0xe026bddf103fe8d9939c9b9cbb30bef4c9da28a7,60
0x77b451d91fdc5f50a58780a6bd2de8a9d941eefb,60
0xa4d8230da1b4645384bb6669212f6cbfcbadebd7,60
0xd1dff7b96098983a646447bcfb97824e6e3e760e,60
0xf84307677fcfe64d5a8a1dac15f9438b0381b73c,60
0xae915906909e1d2fc976bff19ed250e4859abf9f,60
0x90546adc10c70cd761b81cf5c2dce8e3078184c6,60
0x0bfcb47f55eecd06e923b232db673072abc62082,60
0xf9f8b191e140c0d57556536109534b3f0875639f,60
0x61a0a701bb70790a1f2c7bf255d9841703e7f8c2,55
0xbb5d38b68026c6816fbb009c0ebd350981f69bec,55
0xa7cb9ff32e51f9d1835612ea74b5798581cbab14,55
0x2bc5c1822429f78b50110bcd619eac4be19d1437,55
0x14d14d109d2444353beae011958c1ec3fb0c4e9f,55
0xb84b3850eabf40264c45ff1a5b5ee3bd64f9983b,55
0xe97b1193be7e96e1a9677556d5d19e05fd5267b9,55
0xf4aebb3b0eaace99028420a548ee825ba5bedc14,55
0x1f96216b5c2cbb297ac7316a588845f73402ca13,55
0x83179a13e3124ec4ab2d59c1d20c89172b85f104,55
0x13e696029c43a189f77882e864ea4dae00ead9c6,55
0x610321f2f3d5b9c5b3f20dcca16d2d535532e55c,55
0x095a766fbf13e6406f009ab35e4c91e9ebe1eefe,55
0x644ffb4f9dd5dbcb0a0833e3160c448e6bc8fed2,55
0x2ed02ebaf76ebc5892828091d07929ff7bc651cd,55
0xac6a866e86ca46b83352b4afee1a8ac5640f6bac,55
0x60218f2ac95e9b11ae86fe46e4895023ade17807,55
0x33b236b800bbc10a1254899c5f6b0e3cf59dfe90,55
0x7e6ec843092f395db1e8da75ecf8d0580e4f2272,55
0xb76f6a447693347453a5f2c45f0b30b15fa343b7,55
0x642da570722b15f5600eb293e04cca67540db602,55
0x4108a125573a9374d7366b35dc519e9ae8a8671b,55
0x78ac0ae05b82f32c7ef89a75d3010dfb08e9ed50,55
0x294020ef5b562c97fb1da2be3e0c10bdb29ad79d,55
0x89f926ca42759bfe7ef1adedd06677d118a80877,55
0xef1f7f43ac6422b9696d75c01d1cc4650dbc059b,55
0xd8465846f159dff03fe66280596a1ccf91acbcc7,55
0xb55da181a2393ae20974f5ba2f5c047abd60172d,55
0xa1d3127ff966ea3bc5dbc271290497444594ac8c,55
0xe6863861818c31bad6fc3e38d0a236f73bc1c6c0,55
0xd110a0298fbdb68b9f3b937b3a04cc65b65559b2,55
0x6342ffab909523355ed7df10af8feedafcb4f734,55
0x68d433a68b06be3ec1a12f36e03e615d40e26e93,55
0xc841ebe00be00878923e888f8148ff05697d4259,55
0x98413267e327c7c46aebad4e98a17216223220d7,55
0xf0c29355d8f0f5e625b0f36df6c0628d85aabcf7,55
0x8117f78a929003ca0dae50da4602949886421abb,55
0xb888f5018583b8d6f8314064ac542c00d399053f,55
0xcc0b68c6df6c6a16c1aab7cae55599cb5c01ac57,55
0xa4d8b04a7e326caf2a5a2ee1905fd18da51d3e59,55
0x72b10c95e80716e81efb228b38fdb9ca84500589,55
0xbe2e38482d1771575506ae194e4cce0676272888,55
0xbca8cebacda8f3084aeef67e8935d1a1bdd7a346,55
0x7c1279be31ed1ec8199cc16d22913bf2cf888087,55
0x039cc291a6153d9088d51b924c4be58e9063edd5,55
0xb01345694ee92b22afb7f4d4c9e67b76f0c3af9e,55
0xce2c15a197950eb7ca070a6ab09279799ec9ed16,55
0x1a840536870ad29f6c917fa806a2e60c91949dbb,55
0x025b2934c94bb3ee167df2814f98bd70a915ff68,55
0x8f4a7d711308a9e309bc69d91c913a60bf82b803,55
0x3830cd3c351f9c67b2a733b73177484dbd9b8387,55
0x30405cf83c1c80aa0cd5ec10ae1b814e3621388d,55
0x38c75dc9feae4acafb3b148fca19b8acd43acfee,55
0x1eefd58485a7098a9891c5fe16929c8e1cfd0311,55
0xe4211baaa7af8b5c9c59032e94c18902d52cfe59,55
0x341b8fddda86e70f2cf3b4693cacf38f081c6e42,55
0xc7e69eafc08f9ff90fc9ca8bc1b6eb6343429b75,55
0x08992ca67bb9554877d35929b9f41d75522bf887,55
0xb9efc8ba5df5ae9fda56fc8c8d59cb3fcff4b036,55
0xb8ca39a8d9a063829759e3aa18237e737c7e6350,55
0xff5731aedfddb0001b35d36d48ccb9f0f8ff3cda,55
0xd334805b50f665a8dcb71aaba7a07a127c0a4766,55
0x1bc9056838c2857c2834fab4c59c11d2f48bba56,55
0xb9ad382893ba150f9661941921a2b054236cb05a,55
0x5ae90ccc08c8d94489e45a732e943054c6ab2a3d,55
0xa242d8f8ed954f5291433279e4932dae441a5603,55
0x77313d02f74bc4ee5fb5d1127d56cbfd071b2485,55
0x40e5dbbd24bb147cd192ea1bbcbc7b72a57f17ec,55
0xa640754b42f1bc94d5d8ced2cd8864da6aaa598c,55
0x59a7637c3a6450124c677ff545cd1da6e2e57ae8,55
0x278f468780c051736ff11cb0a2c4851c8a5e0213,55
0x02c8b50641910c729d7c30f2cf271fdb015222ce,55
0xfbab724e93f40235978980157a5d8e9722a2f12f,55
0xeaf10c810ecaa5a5da4c129e3cd6622682ef4be2,55
0x97d3a2a02ee8fa3f3ccfa5c5eb28f161891bfb19,55
0x27d08341a03cd3ba184a427545a82ddb7a498bfd,55
0x5b32a5c7a74d0f8e07765dfeccd99b76c0f50320,55
0x28311fc4c2f063131a97e54c47461c9f878ff017,55
0xcd93c5a9db38310d8968ddbb11f0963e5be96c72,55
0x40bce013be24c59e18a865e0dc1ff3a957246311,55
0x4a1de2b9258c8c33aab15eb44d77832bad4c8c39,55
0xa6abf4f891b98692d32891992c24843505783f13,55
0x0d0ea8e349e74b0a903b3e2e6d7704651bc396a5,55
0x025401fb7768ea322a0603dd121a02f472317fa5,55
0x7f08e0e26dca38c62e4e48f250437c9d877e0e3a,55
0xc2bb5d7d09898bc99d196d508f4c2ee7dc9f8cc9,55
0x7bdbe873c881a9f2202a0587b5f736c426d45d5a,55
0x724bee3f51bbf77544e37452a41b4c3409353a43,55
0xb793389e376c1790fdf26713f92f23e31c97a66b,55
0xa8dd37222a97dc1e522e91d797dc9a11763cf283,55
0xde0702e798c583d863512f8ed3728e7651323875,55
0x2400da2785bb42213ef3f7bc9a6831acdf786d43,55
0x6b65d950b3c1188df0dbbd4181fcb020ef9f1275,55
0x76b0229fe7fa0a599e75947b90abec1883178f3d,55
0x7a12f0eca920f7b9a93ddeefa55c3b41ab2b58a3,55
0xef6fc6505dd5c2bd89db6881cc73e64ab5579106,55
0xaba7afceea2d22d73cf74cb90ad86cdd8f4e497a,55
0x40a3393ef22da6cceaf777c214176f3336d95a7d,55
0x34e63fc43969ddcbf89148797bfcfd4001f2b870,55
0xa83c3d90b13a3947035d2bd10f049db5e5dde3ae,55
0xeb5da4bf4dc64dc6900b6ed2c3c23dfaade519ca,55
0x7c50d848dff10165a0da1a67302d00063ba4531e,55
0x72c805a0f593501c77b8351521aebbf4ad3682d6,55
0x9d0401dd9ce9e22fddfec93b661144ecf6b7c388,55
0x83fb849d7842e88490531246940f1a0c3f974d17,52.16
0x8e9e3aa97d005e7c96e15e05ec4076613d362966,50
0x0a45849800dc21394480fb2cded0accbc6b09508,50
0x74ba69afd668bf97487c22baee713c0be615f245,50
0x4a0cbd956db1b5ea85dd654da3e714b2661f528f,50
0x33a685f898d58f8d2a44c21b07a80c595d368796,50
0x8d15728047945321ec522c82f4fad1f5499d0b3e,50
0x88e6249b8e1edb47ba96603d9e61443abad2eeeb,50
0x6cfea6d32ddba35cf3265312e1e1bcc7e0ca4361,50
0x6d7e810affcff12749f0c33753b1fd9c7ac76c42,50
0x96b8d21664c92dae2aa74e4b4c3dcf7c121a8407,50
0x96db0381882a6ceb88df16548e6b639e2c0bb0f2,50
0xeeb10e6aea0853efcf2278d73c1ad2a586197649,50
0x42ff39f013ff984f25f1178902c0d5f421d83c0d,50
0xd279248711a0a58166da74cc49cca0d852f799cb,50
0xd47f9259845cf7ef4d392f67cd3858aaecb1f329,50
0x0b9707afd93d61d42ed87a150f58a29bf5d9c6b5,50
0x1b9b6b39f3cbaffbd041073e7a812890ee51e779,50
0x8f402dd35b28ed29082dd26b351053b10f21ff1f,50
0x6405021f265678e524b03e7d80bbd302dd2f0c30,50
0xf88150ae0ed2c6959494335f7cd2285396a2f2d6,50
0x11b2bfd17b942692f3c7f62908ae54f11555f39f,50
0x506f227514e1246386f466989a8b0e424e0dad60,50
0x5c756985a8ec61a95adc41f71939914d4a631a46,50
0xc518e4b67d9360321c2b6a023e57e4a85a0463a6,50
0x6d981b645ace5b0776777153bb864cb220cb4253,50
0x5732c77cc32b95b514ae81fb3cee961f51bd3118,50
0x22c1179f40191fcecdc1f5f1d3b6ed0f8e822577,50
0x7247345a0113da9b22bee90322875c1b3d9b9472,50
0x6ed709c3de8382d86b5942d9cb7d5ad9351ec4a6,50
0x3938854a818517b829c6fcf712c74091bcaee632,50
0xa5e7f5ee4dab986781986fd27be0bc204cf03b2f,50
0x23e5066820e638ce9a17dd12a5f71389820d51ca,50
0xbdc0f0f1412bbef6c98ebf24250b99b95dafe127,50
0x230601e5772e46987b89554ffb76eab55e1170a0,50
0xca436399292314800002dbc354066551ad93f601,50
0x83a61a53eee5a290498856d65e102c8b3147143d,50
0x033dfbdc2f63ae39658f7a9c40f5d7cfdf854b04,50
0x375336cc9fe495c6152f4e61301705f867dc0c5b,45
0x23b790091fa37736f694d77dd9c0c368923cfc7f,45
0xe9c2b56a50098a0c4333f2d937f25b904050e364,45
0xb4d3dee7476945a1bce2a1a7ad4ca4a450aa31b3,45
0x39613f0269df64b4a43600def608e7d84d0b4d65,45
0x8b2b14ef1b26e651874f1b3875c2baf623259790,45
0xb97a47426cd41088fb3add033953499b632bd762,45
0xab8f521988abd8e7a31804ea36a0b43e9cd7caf1,45
0xad771b7ad5f67acf4258dc8fb147de715cd4d993,45
0xc6a5cc910cacee513385e1e56b3b4866fdfa943d,45
0x8ed2bea46d5eae0c95898f90d098c728aefb65f6,45
0xcea3d33d01ceb138b7c85e62ea39ea728eb5b2f0,45
0x4199dc91f7f0ae38ab3415eaab813466e2959bed,45
0x972978353e8054e4cff24dd7348ea2b2ec768d55,45
0xe35f857c7b42f6d80a64aaee2ca938e3808f765c,45
0x345f4e88905cfa1605b5f56167af7d0caa59ae74,45
0x8690e230d8461796960c86dcb576ec44139f80ed,45
0xaa464f4406941e3921ec3a83c4b8ea49517e2f48,45
0xe556acfe71f7b22ac04799eeceef29fbfed3cd3b,45
0x5b56c01ee8ee9c79c6b7e87992070d8e60812450,45
0xdf4c6922f3a28e900741a43ebdb0b003d50dae06,45
0xa01ca12132ea022adc364614171f3dc589b8bec9,45
0xfa7c13e3f2be77dd8b175d4c65d0f0152faaa611,45
0xc2400e687313b9ccc62927d16fe19753dd5f2c84,45
0xdbff4551e5297b4eb7f0e803c0af8f34a56138bb,45
0xc38e638025e22a046c7fce29e56f628906f9d040,45
0x63a690a115833cc38451fbc8552d72cf8c5b0461,45
0x5e851d980d22d4df6d106acad36403d94f5a6b5a,45
0xe617805e183c69e7e3d86fae214959aa147411de,45
0x7b37e8060ccf29c7c98748303250d6f73809d39f,45
0xd62b67749d3c200a142d243b60c08aff80456282,45
0xdcafa9952ee98281a0252d0a01efafea215e6998,45
0x32c235751a2c9c7f472d6ec6068e1608b6a35ad9,45
0xf2be6d32aa3100fd4e8120ac2c802be1fb83b1af,45
0xb2fb7f39b7c4b7d793968df04b3f4b9b73e24e39,45
0x649e24b5dcdb622d6e454620c19842daaf3d6148,45
0x42076f35f7b1d194e5578bba76168b7b56e48986,45
0x50d70cd653778b5ca5290813d30bb3ee547e716e,45
0x84326a122b3054adf305285038d115a72e323b58,45
0x76c53e3b81ef8292c879bea653ac550368651763,45
0xaf85afff2fb2aab7d58caff759fb2c089ed50490,45
0xdeb01d308761ca236cb17b49d9e63d2304e338f6,45
0xc274b9e94ada95111551855d5af06ff8edce3fa9,45
0xa0a029dd8c58c68adba4cb26a4bfcbd00522be59,45
0xf7065dcfa343fd46a57103291a73a266021d9489,45
0xac29e228a0d1ba603a3dc0ac9f17ca34d8963e53,45
0x9c578fa23762e1ab1d0fa3c9568cc9af39314cdb,45
0x6d0fc21fa7bf9e16e77bd1d09952061835a02fd7,45
0xb65925f75aeaeb040444fdf8b537ae47519787bf,45
0x07757e7734538716a1368296ebff83b81e96d0c2,45
0xf0a1df019bbf241f74f637e765f26cdfd0187ef4,45
0x58e7e60534251b5ca9a5e48f3aad2621578c1be6,45
0x0cc96caa0caac01127452ca20db6f659fa9918b5,45
0xe9e404eaef4231c4aba3300061a0bcabc4e344e5,45
0xe432fe6d8879891ded8e4b0d3cd1d991fe2c21e5,45
0x8d1f288b97f6dc3a7efa3e3d881152e97973bc85,45
0xc1f67617fb6425b823a31b66f0b6da1aff6b602c,45
0x62d5964a4a083a59aa218b956bfd6ae026e33d35,45
0xf218f1c44f489fe33e8c66f2b283844c9a734de9,45
0xb065d9ed4c146c32ad33d3bba376d29b97b411e0,45
0x45b40cb6a836c28e72ba20431dfc4c82a9a5d098,45
0xb9e9e6804901deb363ca78ab8ca3fb4480b8d16f,45
0x282bc0956a8563a0e0ae35980438afe94ccf6de3,45
0x7d9d1312488bb94466edf104425124035513ff11,45
0xb9551fd17b9aad4eccfbfec8cb2c0b08687f6753,45
0x950dad4e5be65d9d4891a09ed5ca71f1298aee3e,45
0x3a3eb1d70b21f2b37065489a403bfaece0131dc1,45
0xa916ecc0b719e2ae155ee60d9ed11ae4ef9035a7,45
0xd28d4b7199c51c74446e19444a347a688fae96e6,45
0xe4e01e5f6a9c306ad7ebca53beb943cf6b181045,45
0x643276e0839ce45b7de5ff2de46972d54735b285,45
0x048054f6e13bb29c6453a12337999faaf8ebd72f,45
0x9a41c49610b1dee6348025f5e51840d193b02505,45
0x78fd084840707b363c8a03e68b4a132d19bb626a,45
0x1fbed6d5ccdf49ca3eea1850dce0e781217f02ef,40
0xf0a199348ecfb8eafa6d03dcda6d08b5ec751cf8,40
0x34bfad82137456b4fa39e073a9603fe4ba31ae11,40
0x7484ebcccd92451d28e6a14f2e09c58c4baea720,40
0xe6bc330654c2354bc6148026d7590f8bc17ff11b,40
0x88bd15017fc46779e87dc29bf00d8ca69df97cf8,40
0x3b724c828e4d6a74eda8e84c778ca263472ef722,40
0xcecbf1f2229b06d3b2c3be69773321d691e3c7e1,40
0x915f8d0c8f606e50902009f97573fbe012e1673a,40
0x210fdfb1bdac1806616b5cff4b952073d54b7190,40
0x92f38bbce12d72dccdd1439bd721cc5cdc6628b1,40
0x0b36256143261f6cc826ab9578e0c510c602987a,40
0xebe2cde7c88926a655b803d2d996c9b28b3e6f90,40
0x6f39c8d39ab1f14e407da9d7a2cd9d7e786cc74f,40
0x4fc429fcd8f22d5ce25237046d79eef465e6f63d,40
0xb0679c6cde07f97b9dd27d5dde19fadbb27840a4,40
0x70e003c0404e7978d757082c9d58b087ee817c25,40
0xe2e7b7aaf8fdadad2374e36c3cd9971a7638c321,40
0xa12c6d3d3b64bcc52769157a93794be1da5b963d,40
0x7e279f1ec2ca95fe2b823cafa918cd0bdf6314d4,40
0x5994c6162587c92a0f43b2d359559743cdfe0db3,40
0xb95da37e468fc77525615fb84ddc7a6f0a6fc1f5,40
0xb3c16db6375c6a06e9e3aa3538298a28880f4b58,40
0x47a0f523e1ef2f0d602bccde3ad0f76ff47ea745,40
0x2b72ee7dd327cb11fa92f4f68c59fb8738398a59,40
0x6654810e7911d0ef21d61d94b4c0f3579e519117,40
0xbbae3e77799da92fb364909c5241eb616296d07a,40
0xa2ee1134c93f6060710ea86e4a7e4956ded41f11,40
0xd7a2314084c131da79223a26a90150dcaed9ef27,40
0xde49caf4944c2eeab1c66ac2e379e5534d14afaf,40
0x4df569d8c73f8ac268d042e3cf70ab2001421c11,40
